year,month,date,permno,stock_exret,xgb
2021,12,2021-12-31,28804,0.0725785809,0.030963387
2021,12,2021-12-31,29209,0.10364026,0.005417226
2021,12,2021-12-31,29946,0.0523232499,0.02348629
2021,12,2021-12-31,30681,0.0988451706,0.021186132
2021,12,2021-12-31,30940,0.0272515955,0.059889887
2021,12,2021-12-31,32803,0.0141326448,0.025238425
2021,12,2021-12-31,32870,0.1788854914,0.013619048
2021,12,2021-12-31,32942,0.0641310008,0.006498682
2021,12,2021-12-31,34032,0.0654538663,0.0023326003
2021,12,2021-12-31,34817,0.0788572671,0.003005947
2021,12,2021-12-31,34833,-0.022022423,0.021079252
2021,12,2021-12-31,36003,0.0278447213,0.008033365
2021,12,2021-12-31,36468,0.0630566644,-0.03097434
2021,12,2021-12-31,38156,-0.012791302,0.015238574
2021,12,2021-12-31,38659,0.0120986102,-0.0039994335
2021,12,2021-12-31,39490,0.0433613451,0.026126243
2021,12,2021-12-31,39538,0.0164016688,0.02037923
2021,12,2021-12-31,39571,0.1059502604,0.0005352339
2021,12,2021-12-31,39642,0.064039314,-0.0005247295
2021,12,2021-12-31,40125,0.073257746,0.029570367
2021,12,2021-12-31,40272,0.0651035996,-0.0056379316
2021,12,2021-12-31,40539,0.0938480737,-0.0016916785
2021,12,2021-12-31,41080,0.0398999954,0.0042680707
2021,12,2021-12-31,41355,0.0530682372,-0.0027534086
2021,12,2021-12-31,42200,0.1036549078,-0.015751421
2021,12,2021-12-31,42585,0.0738306211,0.0125987455
2021,12,2021-12-31,42877,0.0691612976,0.0069381343
2021,12,2021-12-31,43350,0.0792087706,-0.004652662
2021,12,2021-12-31,43449,0.0958525779,0.008039191
2021,12,2021-12-31,43553,0.0276428944,0.005158176
2021,12,2021-12-31,44329,0.104331428,-0.00089458656
2021,12,2021-12-31,44601,0.0559784116,0.0006033117
2021,12,2021-12-31,45911,0.0228460355,0.0038528997
2021,12,2021-12-31,46578,0.0705785023,0.0045401994
2021,12,2021-12-31,46674,0.1038220244,0.011927214
2021,12,2021-12-31,46886,0.0537553409,0.0051337467
2021,12,2021-12-31,47466,0.0167420896,-0.0014719442
2021,12,2021-12-31,47941,-0.055543063,0.043022763
2021,12,2021-12-31,48486,0.0599133128,-0.013995585
2021,12,2021-12-31,48523,0.1380669641,0.00692443
2021,12,2021-12-31,49154,-0.050952995,-0.017871808
2021,12,2021-12-31,49373,0.0062344245,0.020927452
2021,12,2021-12-31,49429,-0.104809715,-0.0031135594
2021,12,2021-12-31,49680,0.0234667042,-0.0128486315
2021,12,2021-12-31,50017,-0.08854579,0.040737383
2021,12,2021-12-31,50876,0.1135107445,0.009769453
2021,12,2021-12-31,50948,0.0379530208,-0.0066464217
2021,12,2021-12-31,51369,0.0696324798,-0.0079385
2021,12,2021-12-31,51625,0.0763811635,0.004303685
2021,12,2021-12-31,52038,0.1214020269,0.009695756
2021,12,2021-12-31,52090,0.1299396323,0.012525398
2021,12,2021-12-31,52337,0.1209374534,0.014693812
2021,12,2021-12-31,52695,0.0764044093,0.0056506074
2021,12,2021-12-31,52708,0.1056591662,0.006512028
2021,12,2021-12-31,52978,0.050152758,0.0041587693
2021,12,2021-12-31,53613,0.1100190671,0.0010473086
2021,12,2021-12-31,54148,0.145412715,0.008879754
2021,12,2021-12-31,55976,0.0326810384,0.0035878806
2021,12,2021-12-31,56223,0.1988288479,-0.010396955
2021,12,2021-12-31,56274,0.1177396866,0.02303689
2021,12,2021-12-31,56573,0.0682610141,0.0037493398
2021,12,2021-12-31,57568,0.0300765632,-0.012876171
2021,12,2021-12-31,57665,-0.013483403,-0.03886005
2021,12,2021-12-31,57809,0.0061551708,-0.0010307012
2021,12,2021-12-31,57817,0.0683931874,0.0052246675
2021,12,2021-12-31,58683,-0.035235165,0.007935993
2021,12,2021-12-31,58771,0.0783945339,-0.0015700106
2021,12,2021-12-31,59010,0.0676555278,0.025544107
2021,12,2021-12-31,59248,0.0505300628,0.018299708
2021,12,2021-12-31,59328,0.0466479527,0.009306006
2021,12,2021-12-31,59459,0.0704001429,0.013148782
2021,12,2021-12-31,59619,0.0283715444,-0.0083217705
2021,12,2021-12-31,60206,0.0458909737,0.008555527
2021,12,2021-12-31,60580,-0.003580448,-0.0007835757
2021,12,2021-12-31,60599,0.0169178302,0.003996408
2021,12,2021-12-31,60628,0.1258713471,-0.0074127344
2021,12,2021-12-31,60871,-0.021126328,-0.004450443
2021,12,2021-12-31,60943,0.0293627491,0.020684537
2021,12,2021-12-31,60986,0.0171333885,0.015015632
2021,12,2021-12-31,61241,-0.091468325,-0.01623476
2021,12,2021-12-31,61313,0.0539492274,0.0057668597
2021,12,2021-12-31,61399,0.0566889735,-0.063218646
2021,12,2021-12-31,61516,0.0030465681,-0.0033112084
2021,12,2021-12-31,61567,0.0080743514,0.01903856
2021,12,2021-12-31,62092,0.0546856018,-0.010888905
2021,12,2021-12-31,62148,0.084723966,0.0053875027
2021,12,2021-12-31,62498,0.0594265105,-0.014083709
2021,12,2021-12-31,64186,0.2017239349,0.006888587
2021,12,2021-12-31,64282,-0.071176751,0.0059428783
2021,12,2021-12-31,65307,0.1093024479,0.0027975678
2021,12,2021-12-31,65402,0.0859214457,-0.011386271
2021,12,2021-12-31,65541,0.1127111184,0.01522758
2021,12,2021-12-31,65875,0.0335184315,0.0021173628
2021,12,2021-12-31,66093,0.0774295869,0.031477507
2021,12,2021-12-31,66181,0.0399639661,-0.03075711
2021,12,2021-12-31,66376,0.068807842,0.004739631
2021,12,2021-12-31,66384,0.1273204552,0.010375345
2021,12,2021-12-31,67847,0.051684467,0.012289699
2021,12,2021-12-31,69796,0.1136886643,0.003826641
2021,12,2021-12-31,70033,0.0329329649,0.022964932
2021,12,2021-12-31,70092,0.1184295731,0.014128201
2021,12,2021-12-31,70228,0.1404388117,0.009655442
2021,12,2021-12-31,70578,0.0614433007,-0.006629654
2021,12,2021-12-31,71176,-0.004228706,0.00633862
2021,12,2021-12-31,73139,0.1329558658,0.0032847864
2021,12,2021-12-31,75034,0.0307483001,-0.014408533
2021,12,2021-12-31,75182,-0.016917221,0.0122675
2021,12,2021-12-31,75241,0.0233409906,0.008850288
2021,12,2021-12-31,75470,0.1263025867,-0.0036354614
2021,12,2021-12-31,75591,0.0521285551,-0.00012699235
2021,12,2021-12-31,75603,0.147567706,0.0047191437
2021,12,2021-12-31,75607,0.0453728007,0.018135272
2021,12,2021-12-31,75654,0.0065019692,-0.0020113625
2021,12,2021-12-31,75694,0.095889719,-0.008246508
2021,12,2021-12-31,75825,0.0439230109,0.014821107
2021,12,2021-12-31,75828,0.0630942749,0.00090171164
2021,12,2021-12-31,76076,0.155443372,0.01128228
2021,12,2021-12-31,76081,-0.014384386,0.0017525982
2021,12,2021-12-31,76082,-0.053884858,0.016858125
2021,12,2021-12-31,76095,0.0243880784,0.02883257
2021,12,2021-12-31,76201,-0.071975677,-0.03323882
2021,12,2021-12-31,76226,-0.017224409,0.021309191
2021,12,2021-12-31,76230,0.0152720705,0.0003668731
2021,12,2021-12-31,76282,-0.056619985,-0.030484695
2021,12,2021-12-31,76605,0.1536199765,0.008580169
2021,12,2021-12-31,76614,-0.007970815,0.003776684
2021,12,2021-12-31,76644,0.0529738086,0.017320298
2021,12,2021-12-31,76661,0.1482018994,0.062136505
2021,12,2021-12-31,76709,0.0827687698,-0.025125638
2021,12,2021-12-31,76712,0.0392498763,0.005338238
2021,12,2021-12-31,76744,0.1746084856,0.037354767
2021,12,2021-12-31,76795,0.0108038735,-0.0024157064
2021,12,2021-12-31,76841,0.0176313667,0.016416986
2021,12,2021-12-31,77178,0.0164595785,-0.039936733
2021,12,2021-12-31,77274,0.0635878014,0.011508994
2021,12,2021-12-31,77300,0.1110878008,2.8834678e-05
2021,12,2021-12-31,77338,0.0596005114,-0.007611799
2021,12,2021-12-31,77357,0.0805451589,0.004716203
2021,12,2021-12-31,77462,-0.076240337,0.016293226
2021,12,2021-12-31,77496,0.0851445215,0.0137099065
2021,12,2021-12-31,77520,0.0526175181,0.017301444
2021,12,2021-12-31,77605,0.1157392429,0.009713312
2021,12,2021-12-31,77606,-0.031136505,0.0072406754
2021,12,2021-12-31,77610,0.1549506502,-0.019907404
2021,12,2021-12-31,77661,0.1122336777,0.00089245755
2021,12,2021-12-31,77702,0.0667551773,-0.0060663875
2021,12,2021-12-31,77730,0.1037501114,0.010776933
2021,12,2021-12-31,78840,-0.02209766,0.017453652
2021,12,2021-12-31,78875,-0.088584794,-0.031188205
2021,12,2021-12-31,78975,-0.014020002,-0.035560876
2021,12,2021-12-31,78987,0.0434094945,-0.0007749535
2021,12,2021-12-31,79094,0.2032869177,0.013381755
2021,12,2021-12-31,79103,0.1065660583,0.0106421895
2021,12,2021-12-31,79133,0.02406596,0.0017050509
2021,12,2021-12-31,79338,0.0454257148,-0.008863159
2021,12,2021-12-31,79545,0.0412586162,0.010367273
2021,12,2021-12-31,79678,0.1352242397,0.015117856
2021,12,2021-12-31,79686,-0.096523276,-0.0073449193
2021,12,2021-12-31,79698,0.0705805661,0.0034998208
2021,12,2021-12-31,79758,0.118651049,-0.0075487
2021,12,2021-12-31,79785,0.130710678,0.0037312424
2021,12,2021-12-31,79879,0.1896366941,0.02744792
2021,12,2021-12-31,79906,0.0837747844,0.013368046
2021,12,2021-12-31,80080,0.1665507125,0.0064013596
2021,12,2021-12-31,80128,0.0499774011,0.0108811185
2021,12,2021-12-31,80167,0.0805492567,0.011307258
2021,12,2021-12-31,80191,-0.121417826,-0.041353792
2021,12,2021-12-31,80204,0.0916201042,0.0073479163
2021,12,2021-12-31,80286,0.058791423,0.0078455405
2021,12,2021-12-31,80320,0.0444025563,0.005152178
2021,12,2021-12-31,80415,0.0808882358,0.005760062
2021,12,2021-12-31,80432,-0.01516372,0.006735109
2021,12,2021-12-31,80864,0.0913350823,0.01278363
2021,12,2021-12-31,80924,0.0408836061,0.009587209
2021,12,2021-12-31,81061,0.1466522383,0.011315775
2021,12,2021-12-31,81481,0.04988881,-0.010689375
2021,12,2021-12-31,81501,0.0516822169,0.007426658
2021,12,2021-12-31,81540,0.1479777413,0.01632459
2021,12,2021-12-31,81655,0.0918898748,0.003906316
2021,12,2021-12-31,81677,0.0375253687,0.0041453564
2021,12,2021-12-31,81678,0.0374666432,0.013131682
2021,12,2021-12-31,81696,0.0379799547,0.014333122
2021,12,2021-12-31,81736,0.0219914446,-0.00024746824
2021,12,2021-12-31,81774,0.1253044622,0.011434049
2021,12,2021-12-31,82307,0.2037095444,0.010576832
2021,12,2021-12-31,82515,0.0213394089,-0.021593254
2021,12,2021-12-31,82581,0.0909498351,0.018466085
2021,12,2021-12-31,82598,0.0348910073,0.013462871
2021,12,2021-12-31,82642,0.1147251966,-0.0004688874
2021,12,2021-12-31,82651,0.135633217,-0.0012414828
2021,12,2021-12-31,82686,0.1805539297,0.024660911
2021,12,2021-12-31,82694,0.0673543604,0.0053219926
2021,12,2021-12-31,82777,0.0680067482,0.012694839
2021,12,2021-12-31,82800,0.0547717789,0.011121711
2021,12,2021-12-31,83011,-0.132054387,-0.033909623
2021,12,2021-12-31,83534,0.0229630413,0.013761696
2021,12,2021-12-31,83906,0.0554752106,0.014020307
2021,12,2021-12-31,84032,0.1408396082,0.052332
2021,12,2021-12-31,84042,0.0761898847,0.0045527914
2021,12,2021-12-31,84262,0.042207701,0.013218523
2021,12,2021-12-31,84372,0.0333190018,0.01709523
2021,12,2021-12-31,84373,0.1635400521,-0.008201244
2021,12,2021-12-31,84381,0.0375263931,-0.046192862
2021,12,2021-12-31,84403,0.0344935337,0.0070443004
2021,12,2021-12-31,84519,0.2778346108,0.007414267
2021,12,2021-12-31,84563,0.0329359042,0.012208179
2021,12,2021-12-31,84588,-0.00893301,-0.0054720454
2021,12,2021-12-31,84606,0.1754943,0.0027316674
2021,12,2021-12-31,84656,0.0727291795,0.010851196
2021,12,2021-12-31,84723,-0.032444237,0.008014313
2021,12,2021-12-31,84761,0.071276875,0.00062850397
2021,12,2021-12-31,84769,0.0877629535,-0.0043037245
2021,12,2021-12-31,84788,-0.049351933,-0.03024162
2021,12,2021-12-31,85035,0.0693796145,-0.0007382408
2021,12,2021-12-31,85072,0.0301266423,0.018011041
2021,12,2021-12-31,85257,0.0785812678,-0.004021886
2021,12,2021-12-31,85269,0.1219495626,0.014806409
2021,12,2021-12-31,85348,0.1303135919,0.008783883
2021,12,2021-12-31,85459,0.1375590729,0.011005259
2021,12,2021-12-31,85621,0.1208142879,-0.0056861965
2021,12,2021-12-31,85631,0.1061197536,-0.019526258
2021,12,2021-12-31,85645,0.0445687676,0.015317714
2021,12,2021-12-31,85663,-0.019141099,-0.013687464
2021,12,2021-12-31,85792,0.007634267,0.01175152
2021,12,2021-12-31,85863,-0.001022755,0.0012890664
2021,12,2021-12-31,85914,-0.042772675,0.007121482
2021,12,2021-12-31,85926,0.0892432423,0.009783965
2021,12,2021-12-31,86228,0.0577406379,0.004554394
2021,12,2021-12-31,86580,-0.099898091,-0.00097574666
2021,12,2021-12-31,86778,0.1445503252,-0.020717174
2021,12,2021-12-31,86876,0.0599982793,0.008848835
2021,12,2021-12-31,86949,-0.033937862,0.005751458
2021,12,2021-12-31,86964,0.0751702579,-0.00032055564
2021,12,2021-12-31,86979,0.147024961,0.022019494
2021,12,2021-12-31,87006,0.1401638555,0.014924332
2021,12,2021-12-31,87034,0.0525179448,-0.023555249
2021,12,2021-12-31,87055,0.0524047407,-0.05744514
2021,12,2021-12-31,87056,0.0237729585,0.01070196
2021,12,2021-12-31,87137,0.0671847778,0.017702185
2021,12,2021-12-31,87432,0.057885425,-0.010920462
2021,12,2021-12-31,87445,0.0519118624,-0.013241169
2021,12,2021-12-31,87541,0.0501335392,0.0052462528
2021,12,2021-12-31,87657,0.2071500736,0.00058508385
2021,12,2021-12-31,87812,0.0516144427,-0.0055583296
2021,12,2021-12-31,88031,0.1462356614,0.005804552
2021,12,2021-12-31,88182,0.1055486741,0.009209027
2021,12,2021-12-31,88281,0.0297193451,-0.005731087
2021,12,2021-12-31,88352,0.1076881008,-0.0013315184
2021,12,2021-12-31,88446,0.0412599126,-0.00027083233
2021,12,2021-12-31,88504,0.0359539071,-0.0136514595
2021,12,2021-12-31,88597,0.0213052442,-0.002808269
2021,12,2021-12-31,88661,0.0180954037,0.014124578
2021,12,2021-12-31,88860,0.0745487677,-0.01903357
2021,12,2021-12-31,88873,0.1375847476,0.052120794
2021,12,2021-12-31,88924,0.0719371678,-0.018271502
2021,12,2021-12-31,88949,-0.03384996,0.00028169528
2021,12,2021-12-31,89002,-0.023427522,-0.02345588
2021,12,2021-12-31,89003,0.0481296795,-0.0004157396
2021,12,2021-12-31,89006,0.1308806406,0.008472928
2021,12,2021-12-31,89070,0.0641140657,0.004357066
2021,12,2021-12-31,89216,0.0514023321,0.010429461
2021,12,2021-12-31,89217,0.0912374573,0.0036304132
2021,12,2021-12-31,89301,-0.24381849,-0.020423334
2021,12,2021-12-31,89353,0.0610028075,0.01947058
2021,12,2021-12-31,89393,-0.061573783,-0.02335979
2021,12,2021-12-31,89508,-0.078117727,-0.03804735
2021,12,2021-12-31,89525,0.0069028468,0.0024171947
2021,12,2021-12-31,89533,0.0496469269,0.013536511
2021,12,2021-12-31,89540,-0.018239672,0.0067606973
2021,12,2021-12-31,89810,-0.008458651,0.0042686206
2021,12,2021-12-31,89866,0.0737818794,0.004478637
2021,12,2021-12-31,89876,0.0017806537,0.01347669
2021,12,2021-12-31,89900,0.1052547412,0.002511636
2021,12,2021-12-31,89971,0.0977057534,0.002032281
2021,12,2021-12-31,90312,0.0452077815,0.011367799
2021,12,2021-12-31,90319,0.0207213981,-0.0019036187
2021,12,2021-12-31,90386,0.1502506601,0.021840626
2021,12,2021-12-31,90427,0.0811635198,-0.019853085
2021,12,2021-12-31,90505,0.0566097291,0.0070167053
2021,12,2021-12-31,90520,0.1102329584,0.008011071
2021,12,2021-12-31,90550,0.1414897012,-0.008321746
2021,12,2021-12-31,90558,0.1064793782,0.011496974
2021,12,2021-12-31,90664,-0.045674956,-0.010542204
2021,12,2021-12-31,90756,0.0473907123,0.005282527
2021,12,2021-12-31,90805,0.0115029419,0.017423466
2021,12,2021-12-31,90829,0.1680795418,0.02609932
2021,12,2021-12-31,90880,0.0415436382,0.014038789
2021,12,2021-12-31,90979,-0.101838006,0.011679394
2021,12,2021-12-31,91041,0.1221691089,-0.021333557
2021,12,2021-12-31,91068,0.0636941584,0.0008786586
2021,12,2021-12-31,91103,0.0358678306,0.01382284
2021,12,2021-12-31,91152,0.1006353067,-0.0021927096
2021,12,2021-12-31,91392,0.1299284266,0.027631436
2021,12,2021-12-31,91416,0.0351941006,0.017935695
2021,12,2021-12-31,91516,0.0956818404,0.0072618187
2021,12,2021-12-31,91531,0.0666138621,-0.0046471898
2021,12,2021-12-31,91547,0.01525659,-0.014513352
2021,12,2021-12-31,91556,0.0500879416,0.009194241
2021,12,2021-12-31,91575,-0.08164881,-0.0019771038
2021,12,2021-12-31,91579,0.084672706,0.007991194
2021,12,2021-12-31,91594,0.1383046376,0.011746788
2021,12,2021-12-31,91611,-0.158787204,0.012299349
2021,12,2021-12-31,91668,0.0483194942,-0.0047755344
2021,12,2021-12-31,91849,0.0882312523,0.0007805601
2021,12,2021-12-31,91926,0.0794580372,0.013760319
2021,12,2021-12-31,91937,0.0657947304,-0.005230774
2021,12,2021-12-31,91983,0.0093722183,0.017156057
2021,12,2021-12-31,92203,-0.138653262,-0.0037026023
2021,12,2021-12-31,92220,0.0526110733,-0.006269374
2021,12,2021-12-31,92221,0.1345252412,1.5776604e-05
2021,12,2021-12-31,92293,-0.021979248,0.02772154
2021,12,2021-12-31,92322,0.073841879,0.0019270652
2021,12,2021-12-31,92602,0.1198673861,0.027173512
2021,12,2021-12-31,92648,-0.01022053,0.0031810212
2021,12,2021-12-31,92778,0.0082663827,0.031893056
2021,12,2021-12-31,93096,0.0655574741,-0.0071881404
2021,12,2021-12-31,93101,0.0948401259,0.0025729458
2021,12,2021-12-31,93132,0.0820715966,-0.0025634132
2021,12,2021-12-31,93179,0.0041735343,0.014995353
2021,12,2021-12-31,93246,-0.164661719,-0.01856643
2021,12,2021-12-31,93436,-0.07695452,-0.061960556
2022,1,2022-01-31,10104,-0.065703422,0.008414828
2022,1,2022-01-31,10107,-0.075344898,-0.02209754
2022,1,2022-01-31,10145,-0.019327605,-0.002098607
2022,1,2022-01-31,10220,-0.070384353,0.028479734
2022,1,2022-01-31,10516,0.1096316651,0.013641585
2022,1,2022-01-31,10693,-0.049341116,-0.0094443355
2022,1,2022-01-31,10874,-0.098679662,0.000913213
2022,1,2022-01-31,10909,-0.017982187,-0.0031040823
2022,1,2022-01-31,11308,0.0304002576,0.0032211374
2022,1,2022-01-31,11403,-0.183579311,0.0062844125
2022,1,2022-01-31,11533,0.1413977742,0.017492944
2022,1,2022-01-31,11600,-0.042480782,0.0070048315
2022,1,2022-01-31,11618,-0.115204461,-0.035639975
2022,1,2022-01-31,11809,-0.072366379,0.03510929
2022,1,2022-01-31,11850,0.2413793206,0.03060647
2022,1,2022-01-31,11891,-0.048128337,0.0040822593
2022,1,2022-01-31,11955,-0.098621882,-0.042810433
2022,1,2022-01-31,12036,0.0024953883,0.0070536328
2022,1,2022-01-31,12052,0.0231208559,0.010455521
2022,1,2022-01-31,12060,0.0001058763,0.025734566
2022,1,2022-01-31,12062,-0.136373788,-0.02950092
2022,1,2022-01-31,12369,-0.100631103,-0.01017151
2022,1,2022-01-31,12373,-0.053743381,-0.0034716856
2022,1,2022-01-31,12490,-0.000673323,0.013320876
2022,1,2022-01-31,12570,-0.100499108,-0.008404858
2022,1,2022-01-31,12623,0.0024632721,0.028549084
2022,1,2022-01-31,12872,0.1212689206,0.014958931
2022,1,2022-01-31,12981,-0.119083285,-0.0054335454
2022,1,2022-01-31,13035,-0.124249518,-0.0024143038
2022,1,2022-01-31,13188,-0.061296936,-0.0089323055
2022,1,2022-01-31,13284,0.0451170094,0.047519907
2022,1,2022-01-31,13356,0.1701628715,0.04123084
2022,1,2022-01-31,13604,-0.086202234,-0.026963595
2022,1,2022-01-31,13610,-0.119089052,-0.0013376335
2022,1,2022-01-31,13641,0.1697728783,0.010791559
2022,1,2022-01-31,13721,0.0214180611,-0.00021348894
2022,1,2022-01-31,13788,-0.179957405,-0.08555786
2022,1,2022-01-31,13856,-0.001093791,0.0075334404
2022,1,2022-01-31,13901,0.0736442655,0.018298183
2022,1,2022-01-31,13928,0.2277639508,0.017400386
2022,1,2022-01-31,13936,-0.109142043,0.017149612
2022,1,2022-01-31,13949,-0.076814122,-0.05673413
2022,1,2022-01-31,13963,-0.003137593,-0.003940955
2022,1,2022-01-31,14008,0.0096457228,0.0057674674
2022,1,2022-01-31,14182,-0.187232047,-0.0034620687
2022,1,2022-01-31,14329,-0.069470763,-0.005091944
2022,1,2022-01-31,14338,-0.069748089,-0.08500255
2022,1,2022-01-31,14541,0.1191308349,0.011853892
2022,1,2022-01-31,14542,-0.062075175,-0.0085349195
2022,1,2022-01-31,14593,-0.015712161,-0.0029158592
2022,1,2022-01-31,14702,-0.121886171,-0.04239738
2022,1,2022-01-31,14714,-0.135234803,-0.0060178516
2022,1,2022-01-31,14763,-0.188237116,-0.004850461
2022,1,2022-01-31,14795,-0.03593589,0.008462681
2022,1,2022-01-31,15069,0.1857490391,0.021934234
2022,1,2022-01-31,15202,-0.083196856,0.007079362
2022,1,2022-01-31,15456,0.0309419949,0.014032771
2022,1,2022-01-31,15579,-0.041545052,-0.0040852083
2022,1,2022-01-31,16432,-0.027673554,0.017518222
2022,1,2022-01-31,16600,0.018607568,0.00957687
2022,1,2022-01-31,16678,-0.036897883,0.005462326
2022,1,2022-01-31,17005,0.0378053337,-0.030697767
2022,1,2022-01-31,17144,0.0268626176,0.0101868445
2022,1,2022-01-31,17478,-0.120166108,0.0053388914
2022,1,2022-01-31,17726,0.0341710225,-0.0009244736
2022,1,2022-01-31,17750,-0.036873806,0.0038000657
2022,1,2022-01-31,17778,0.0424775109,0.012018405
2022,1,2022-01-31,17830,0.0479898341,0.012686286
2022,1,2022-01-31,18091,-0.042402864,0.0114966985
2022,1,2022-01-31,18163,-0.013817122,-0.03474279
2022,1,2022-01-31,18542,-0.0196866,0.009013657
2022,1,2022-01-31,18729,-0.02859151,-0.0056581907
2022,1,2022-01-31,19166,0.0043680351,0.004472022
2022,1,2022-01-31,19350,0.0977280661,0.00963471
2022,1,2022-01-31,19393,0.0493985713,0.006229245
2022,1,2022-01-31,19502,-0.046012301,0.015491959
2022,1,2022-01-31,19561,-0.005364602,0.00060316734
2022,1,2022-01-31,19828,-0.034381539,-0.0049342923
2022,1,2022-01-31,19880,-0.066645011,-0.002248411
2022,1,2022-01-31,20204,0.0174972843,0.0065055033
2022,1,2022-01-31,20415,-0.055670101,0.0006541293
2022,1,2022-01-31,20482,-0.091018945,-0.031486858
2022,1,2022-01-31,20512,-0.080791891,0.010108831
2022,1,2022-01-31,21020,-0.082962133,0.012546046
2022,1,2022-01-31,21186,0.0405770801,0.011005314
2022,1,2022-01-31,21207,-0.013705293,0.004294966
2022,1,2022-01-31,21371,0.0015536612,0.017554138
2022,1,2022-01-31,21573,0.0270327907,0.011659147
2022,1,2022-01-31,21742,-0.046567056,0.006412298
2022,1,2022-01-31,21936,-0.100931428,-0.035219513
2022,1,2022-01-31,22103,-0.010971327,0.0066686976
2022,1,2022-01-31,22111,0.0071315011,0.0038806587
2022,1,2022-01-31,22293,0.129196927,0.012458193
2022,1,2022-01-31,22509,-0.094177715,-0.027180962
2022,1,2022-01-31,22592,-0.065360583,0.005691097
2022,1,2022-01-31,22752,0.0631524548,0.0044112285
2022,1,2022-01-31,22779,-0.146337897,-0.013044143
2022,1,2022-01-31,23393,0.0014634295,-0.022872493
2022,1,2022-01-31,23579,-0.118393779,0.01036305
2022,1,2022-01-31,23660,-0.11652416,-0.0051125595
2022,1,2022-01-31,23819,0.3441188633,0.025676116
2022,1,2022-01-31,24272,-0.107932404,0.014898326
2022,1,2022-01-31,24643,-0.023248501,0.03129877
2022,1,2022-01-31,24766,-0.044358935,0.010622335
2022,1,2022-01-31,25320,0.0236999504,0.0117635615
2022,1,2022-01-31,25419,-0.104278535,0.010639494
2022,1,2022-01-31,25487,-0.150407493,0.023867603
2022,1,2022-01-31,25582,-0.018523786,0.0051580276
2022,1,2022-01-31,25785,-0.017814213,-0.031889986
2022,1,2022-01-31,25953,-0.064372256,-0.06651843
2022,1,2022-01-31,26403,-0.076957829,-0.002040715
2022,1,2022-01-31,26825,-0.022042817,0.01209424
2022,1,2022-01-31,27334,-0.09946797,-0.03102209
2022,1,2022-01-31,27422,-0.212678045,-6.309431e-05
2022,1,2022-01-31,27633,-0.112095088,0.014176127
2022,1,2022-01-31,27684,-0.021101113,0.018985309
2022,1,2022-01-31,27828,-0.024953509,0.01806551
2022,1,2022-01-31,27887,-0.004659761,0.0038221413
2022,1,2022-01-31,27983,-0.067579456,0.061738122
2022,1,2022-01-31,28222,-0.072766759,-0.007156836
2022,1,2022-01-31,28345,0.2102642506,0.03537523
2022,1,2022-01-31,28484,0.2466567904,0.016239248
2022,1,2022-01-31,28804,0.0506718494,0.018665856
2022,1,2022-01-31,29209,-0.076487705,-0.027840663
2022,1,2022-01-31,29946,-0.074526496,-0.00030901283
2022,1,2022-01-31,30681,0.0285246912,0.017033257
2022,1,2022-01-31,30940,0.0660130233,0.02897818
2022,1,2022-01-31,32803,0.0726052821,0.031221876
2022,1,2022-01-31,32870,-0.022126617,-0.0029131128
2022,1,2022-01-31,32942,-0.100734673,0.00819337
2022,1,2022-01-31,34032,-0.098120183,-0.032207925
2022,1,2022-01-31,34817,-0.111695133,0.0032108165
2022,1,2022-01-31,34833,0.299413532,0.024996608
2022,1,2022-01-31,36003,-0.098216861,0.029318089
2022,1,2022-01-31,36468,-0.186420932,-0.032196887
2022,1,2022-01-31,38156,0.1497695595,0.015030805
2022,1,2022-01-31,38659,-0.09555234,-0.0029761028
2022,1,2022-01-31,39490,0.239680171,0.024138466
2022,1,2022-01-31,39538,-0.029684573,0.020756867
2022,1,2022-01-31,39571,-0.097370438,-0.009282215
2022,1,2022-01-31,39642,0.0105773965,-0.001148113
2022,1,2022-01-31,40125,-0.065548271,0.026445657
2022,1,2022-01-31,40272,-0.124327891,-0.03296336
2022,1,2022-01-31,40539,-0.052028414,0.0022523105
2022,1,2022-01-31,41080,0.0125607662,0.006214036
2022,1,2022-01-31,41355,-0.025493478,0.0046967007
2022,1,2022-01-31,42200,-0.14334029,-0.03326688
2022,1,2022-01-31,42585,0.0350463428,0.01744495
2022,1,2022-01-31,42877,-0.058023486,-0.03326152
2022,1,2022-01-31,43350,-0.074064262,-0.0036139516
2022,1,2022-01-31,43449,-0.03215576,0.008874548
2022,1,2022-01-31,43553,-0.109396368,0.0043582837
2022,1,2022-01-31,44329,-0.055680737,-0.0072186105
2022,1,2022-01-31,44601,-0.051484548,0.0019605374
2022,1,2022-01-31,45911,-0.055562686,0.0027497453
2022,1,2022-01-31,46578,-0.030626291,-0.001322303
2022,1,2022-01-31,46674,-0.049714703,0.012619285
2022,1,2022-01-31,46886,-0.094952449,0.004021816
2022,1,2022-01-31,47466,-0.169772267,-0.00057159364
2022,1,2022-01-31,47941,0.0431035124,0.041809797
2022,1,2022-01-31,48486,-0.179698303,-0.088810295
2022,1,2022-01-31,48523,-0.04124397,0.0027393028
2022,1,2022-01-31,49154,-0.047571767,-0.003649909
2022,1,2022-01-31,49373,-0.029711327,0.044095255
2022,1,2022-01-31,49429,0.0355072916,0.021024942
2022,1,2022-01-31,49680,-0.131363794,-0.03370593
2022,1,2022-01-31,50017,0.079641059,0.03790316
